timestamp,active_users,avg_latency_ms,login_fail_rate,pix_sucess_rate,error_count
2025-11-04 00:53:26.107129,4009,150.1786245984588,30.787267679618935,99.8158304149381,3
2025-11-04 00:54:26.107129,4015,147.88889040256643,47.626889427276986,99.67898134094757,6
2025-11-04 00:55:26.107129,3974,196.01413073221997,39.58719312353956,99.86420015445762,1
2025-11-04 00:56:26.107129,3890,245.9767712809825,36.871218197093754,99.71625319135326,3
2025-11-04 00:57:26.107129,3916,168.96795637372009,56.24064688643424,99.45750471069901,2
2025-11-04 00:58:26.107129,3911,176.9505682240193,13.353602804915793,99.8446447770548,1
2025-11-04 00:59:26.107129,3917,116.0698677274132,16.939912920155113,99.76747552253903,3
2025-11-04 01:00:26.107129,4078,244.8790354803969,21.205636718491654,99.6782113691564,4
2025-11-04 01:01:26.107129,3987,166.6933235240385,23.649485437071476,99.75309338651586,3
2025-11-04 01:02:26.107129,3906,210.74514458083928,65.21737605874573,99.83846942196223,4
2025-11-04 01:03:26.107129,4000,222.25293651940407,9.011546045958973,99.90165429482174,1
2025-11-04 01:04:26.107129,4119,193.19923301044628,46.58919093046839,99.35645546921066,3
2025-11-04 01:05:26.107129,3986,143.38044377915656,20.96545311882996,99.86794794795809,4
2025-11-04 01:06:26.107129,4025,179.2149433041838,31.03600406165236,99.89086544703657,0
2025-11-04 01:07:26.107129,4047,180.63186429109524,37.894282242376214,99.62738842892365,5
2025-11-04 01:08:26.107129,4057,149.428960522895,72.93711711464813,99.7959552659076,3
2025-11-04 01:09:26.107129,3937,218.72608724807355,14.020591235246407,99.60328869067469,2
2025-11-04 01:10:26.107129,4036,196.6548164318255,21.963141055399127,99.69820362295386,5
2025-11-04 01:11:26.107129,4108,205.10054366593175,29.872452700952596,99.9135595368356,4
2025-11-04 01:12:26.107129,3948,200.16164971013507,3.978347823158259,99.90075819705349,2
2025-11-04 01:13:26.107129,4031,158.66362982774416,40.5522171563176,99.96431872156393,2
2025-11-04 01:14:26.107129,4036,147.23419645490623,20.08620893744587,99.76903407757221,2
2025-11-04 01:15:26.107129,4029,205.32309384964566,9.844125694242214,99.84301636932057,5
2025-11-04 01:16:26.107129,4002,213.97991253290587,78.61412483488365,99.82411827085674,1
2025-11-04 01:17:26.107129,3910,178.6138069924088,44.30839485883286,99.82378561887455,4
2025-11-04 01:18:26.107129,3991,204.90420247352085,6.485076481549935,99.8619323019181,4
2025-11-04 01:19:26.107129,4092,164.8992742219731,22.438723427746222,99.81836078271184,3
2025-11-04 01:20:26.107129,3968,248.33823314517656,23.270517774275522,99.70899610678131,1
2025-11-04 01:21:26.107129,3943,146.58494653446868,6.070060228019737,99.88336736792893,2
2025-11-04 01:22:26.107129,3934,225.75344746335875,21.122539634604394,99.93057257382111,3
2025-11-04 01:23:26.107129,4073,155.8615115909555,11.81901520136377,99.23734665780285,1
2025-11-04 01:24:26.107129,4106,163.30606040726127,39.5892442371873,99.95691055612997,6
2025-11-04 01:25:26.107129,3952,149.06744615470632,19.567995330935336,99.8538120511605,2
2025-11-04 01:26:26.107129,3910,148.8177208568475,37.005942613002915,99.97149796483268,2
2025-11-04 01:27:26.107129,3984,136.7515556258041,32.77277947212088,99.82146979231193,3
2025-11-04 01:28:26.107129,3978,190.4644794215399,51.343851231830826,99.6695677790693,4
2025-11-04 01:29:26.107129,4029,162.63358007681595,10.601407536939886,99.71624146972779,4
2025-11-04 01:30:26.107129,4029,167.9391403304697,27.2781598462577,99.71264690919884,4
2025-11-04 01:31:26.107129,4059,189.84663606331162,46.397331010985674,99.79476839743639,5
2025-11-04 01:32:26.107129,3832,154.50944928529347,12.283354041208435,99.32653961094621,1
2025-11-04 01:33:26.107129,4060,138.04368395844025,58.24422104220992,99.84358963764899,4
2025-11-04 01:34:26.107129,4053,240.96804965971654,53.48609696509528,99.8695870284558,3
2025-11-04 01:35:26.107129,3995,198.50013086184472,0.38593346982258,99.5568129138077,4
2025-11-04 01:36:26.107129,3978,181.57992160319372,33.989471654209744,98.8919460754216,2
2025-11-04 01:37:26.107129,4083,227.67957665124433,47.081440730918025,99.77662775702869,3
2025-11-04 01:38:26.107129,4040,186.7917865642443,41.10646050412572,99.75224217938563,1
2025-11-04 01:39:26.107129,3976,139.0957506737517,50.49658354132226,99.74567938230872,2
2025-11-04 01:40:26.107129,4106,169.91954105349433,39.60962278437025,99.88360271262874,4
2025-11-04 01:41:26.107129,3804,189.98207745507278,63.86042511535488,99.57442002491068,1
2025-11-04 01:42:26.107129,4027,204.42802658232688,81.97212853271718,99.90209751921537,1
2025-11-04 01:43:26.107129,4047,164.4034298789495,83.20876772036505,99.7514965385342,2
2025-11-04 01:44:26.107129,3942,166.88233929327922,47.4305652016102,99.69924662114971,4
2025-11-04 01:45:26.107129,4014,206.91160976263262,28.411981581311185,99.8137404707178,3
2025-11-04 01:46:26.107129,4066,169.58503695315355,79.72815316456538,99.73198064169061,5
2025-11-04 01:47:26.107129,3809,154.64663539718072,45.46973804887307,99.74565087723512,2
2025-11-04 01:48:26.107129,4046,170.07046540754297,78.1482921995479,99.72146533667362,7
2025-11-04 01:49:26.107129,3943,235.98520542296748,10.977460957342831,99.97324816331961,1
2025-11-04 01:50:26.107129,4004,167.02266778575398,54.78436292068077,99.67418416198085,2
2025-11-04 01:51:26.107129,4046,230.8708389558378,42.558035849036706,99.82191787175435,2
2025-11-04 01:52:26.107129,3989,202.42396113656895,64.18221697620348,99.86951955707201,4
2025-11-04 01:53:26.107129,4019,157.6665788035184,24.518884508720202,99.75642697930545,4
2025-11-04 01:54:26.107129,4037,221.55203037980186,30.75298695215783,99.68658406463763,1
2025-11-04 01:55:26.107129,3863,132.1629711796424,35.96402722403209,99.83633857937286,2
2025-11-04 01:56:26.107129,3986,222.31556138574845,28.427440838942648,99.92357843895606,4
2025-11-04 01:57:26.107129,3977,214.87298940828956,12.632034254551918,99.967024452131,1
2025-11-04 01:58:26.107129,4065,189.09914668257292,14.61323188917874,99.78788302341934,6
2025-11-04 01:59:26.107129,4066,202.55785638336974,28.863955268931367,99.90273493212067,3
2025-11-04 02:00:26.107129,3999,153.87294313745718,70.4458848219999,99.85818867400998,3
2025-11-04 02:01:26.107129,3946,202.52599641101605,72.99114863103404,99.93977216504798,3
2025-11-04 02:02:26.107129,4034,180.25938813810407,40.55119335848552,99.88424928597912,1
2025-11-04 02:03:26.107129,3918,168.45459087879345,88.40979920150122,99.77532749120319,4
2025-11-04 02:04:26.107129,4013,137.49703322606052,33.61946057604572,99.8156702664705,1
2025-11-04 02:05:26.107129,4055,211.6410796795036,54.027614876506966,99.83856309844109,0
2025-11-04 02:06:26.107129,3999,153.92508186035886,58.095899588573104,99.64148980002557,3
2025-11-04 02:07:26.107129,3980,155.55037574774062,2.888085079011851,99.96212531669843,2
2025-11-04 02:08:26.107129,3998,168.0065280206755,59.53871638163476,99.65984100264862,2
2025-11-04 02:09:26.107129,3888,147.0879931773256,35.12701370864093,99.50473880610352,4
2025-11-04 02:10:26.107129,3978,216.08399886682105,61.12337004553813,99.6755339115371,3
2025-11-04 02:11:26.107129,4170,205.9474880560805,34.28418416952418,99.94097296415548,3
2025-11-04 02:12:26.107129,4015,225.66647352759946,43.75475764414651,99.84908616523425,1
2025-11-04 02:13:26.107129,4061,226.71476333967635,51.8034099167816,99.7353624583459,2
2025-11-04 02:14:26.107129,3976,126.46978475213986,42.018473466354656,99.71447727401917,3
2025-11-04 02:15:26.107129,4011,164.81838768915048,28.336225715207053,99.87752532467734,2
2025-11-04 02:16:26.107129,3938,124.66270209798662,17.817500539683913,99.58018818029115,3
2025-11-04 02:17:26.107129,4069,198.05852170441653,8.64787721815751,99.67907790085312,5
2025-11-04 02:18:26.107129,3877,150.97148804210113,13.774673424535457,99.84037865035059,2
2025-11-04 02:19:26.107129,3982,135.7259829882217,40.72274651901468,99.91289370722005,2
2025-11-04 02:20:26.107129,3935,224.87324061743516,5.996042466170507,99.87483502117831,2
2025-11-04 02:21:26.107129,4043,172.2042352962728,64.49143193328413,99.40969819959446,3
2025-11-04 02:22:26.107129,3995,153.4182353157854,23.26151879730079,99.70581269011258,3
2025-11-04 02:23:26.107129,4004,170.680601351153,1.590138734334103,99.54613184497853,4
2025-11-04 02:24:26.107129,3945,127.15985962046733,43.18275971620532,99.88208928100731,2
2025-11-04 02:25:26.107129,4022,202.47780876104193,85.31424030542333,99.87284434774298,2
2025-11-04 02:26:26.107129,4042,225.0294035266968,91.06025922665543,99.93347818606695,3
2025-11-04 02:27:26.107129,4061,174.70662619812418,80.026294758682,99.77427328853142,1
2025-11-04 02:28:26.107129,3978,161.28131214232906,35.225501466275894,99.65602372411625,2
2025-11-04 02:29:26.107129,4019,216.27593021242222,23.925800997297923,99.72532428707237,3
2025-11-04 02:30:26.107129,4031,166.50774232072024,13.416683796714816,99.54385967675339,2
2025-11-04 02:31:26.107129,4106,169.06227700616415,27.938405990683858,99.90919385224366,0
2025-11-04 02:32:26.107129,4014,180.32039624395475,18.96206916242184,99.62273590010678,3
2025-11-04 02:33:26.107129,4048,182.0471327701657,48.604167290993125,99.7268963571474,5
2025-11-04 02:34:26.107129,4049,140.1601505544724,48.82008752049746,99.78951666282705,3
2025-11-04 02:35:26.107129,3993,154.9473196232058,53.935328938642805,99.88201716710601,6
2025-11-04 02:36:26.107129,4050,167.44218842125647,14.7801181723909,99.69518279970546,1
2025-11-04 02:37:26.107129,3899,187.0985244195875,55.18902873246212,99.68647483164011,7
2025-11-04 02:38:26.107129,4004,126.30159391733412,55.075721996770746,99.75335638101598,5
2025-11-04 02:39:26.107129,4074,135.87951075994008,25.078065679987223,99.60452801705061,0
2025-11-04 02:40:26.107129,4041,171.5022952301198,60.56155022297,99.43886449042483,8
2025-11-04 02:41:26.107129,3926,171.75151040264348,37.28892252361248,99.7016459806204,2
2025-11-04 02:42:26.107129,4119,197.4239619829549,51.059131992808304,99.53747005668468,2
2025-11-04 02:43:26.107129,3982,175.73022597877446,30.43089706415004,99.8451129017323,2
2025-11-04 02:44:26.107129,4052,184.4871627764602,23.740425423943886,99.92944954107031,2
2025-11-04 02:45:26.107129,4060,266.95937220310225,60.20044163171665,99.57522932394514,2
2025-11-04 02:46:26.107129,3958,198.81631467429122,92.86924231674833,99.96107375700124,1
2025-11-04 02:47:26.107129,3982,167.58271738779294,12.846048782449474,99.84589273054655,2
2025-11-04 02:48:26.107129,4008,191.37829767259905,32.833143980861394,99.62550455330144,1
2025-11-04 02:49:26.107129,4134,193.60323686310468,43.8219385809177,99.7225591323287,3
2025-11-04 02:50:26.107129,4019,184.0603520357275,4.878143338816965,99.60875441679626,3
2025-11-04 02:51:26.107129,3985,167.76025484494238,83.28867951026245,99.92145143131643,1
2025-11-04 02:52:26.107129,4005,184.10174425786275,81.8117839887434,99.87532502349671,1
2025-11-04 02:53:26.107129,4050,167.66372027649624,18.9006189778827,99.63975262891579,4
2025-11-04 02:54:26.107129,4007,197.16191320897775,91.52616139287379,99.41815239218126,4
2025-11-04 02:55:26.107129,3970,167.37614598760777,23.468977644106353,99.82566122484445,4
2025-11-04 02:56:26.107129,4039,162.458966605666,61.773590146116305,99.279438801433,3
2025-11-04 02:57:26.107129,3989,189.52058288929152,19.724807596066903,99.73762331725553,4
2025-11-04 02:58:26.107129,4028,140.3827664743665,17.294692677316146,99.81259400065629,2
2025-11-04 02:59:26.107129,4091,169.40366065093968,3.8420718011720303,99.84072360380682,0
2025-11-04 03:00:26.107129,4088,164.3934671289615,31.448895368073476,99.75067365242417,3
2025-11-04 03:01:26.107129,4031,204.03456776528722,56.39622889856003,99.8606424826848,2
2025-11-04 03:02:26.107129,3998,140.33645946888737,13.991666043467832,99.84723335654239,5
2025-11-04 03:03:26.107129,3979,166.22476380248807,27.969630701048825,99.95581861438001,4
2025-11-04 03:04:26.107129,4081,182.60550545579602,4.0328049846662735,99.72308302753994,1
2025-11-04 03:05:26.107129,4000,212.41985682281984,50.73333286732379,99.87320093903335,5
2025-11-04 03:06:26.107129,3887,125.98142815516587,43.60618957791439,99.88483163480367,2
2025-11-04 03:07:26.107129,4015,173.81626057003925,82.0526125428487,99.86434265804537,4
2025-11-04 03:08:26.107129,3935,152.66793132956008,70.46631291039989,99.88890170855149,3
2025-11-04 03:09:26.107129,4093,208.24823741349502,67.38795705927494,99.84445996294056,3
2025-11-04 03:10:26.107129,4008,161.8157021823606,50.18311551232261,99.90875559125463,4
2025-11-04 03:11:26.107129,4069,279.67072974728893,12.710169879664882,99.55240500748613,3
2025-11-04 03:12:26.107129,4035,184.40561008869136,39.14581221033245,99.97591499235219,0
2025-11-04 03:13:26.107129,3918,170.15509092517829,47.638277803642296,99.93154555707399,3
2025-11-04 03:14:26.107129,3978,121.08615515584115,52.06612831697163,99.83694344457643,2
2025-11-04 03:15:26.107129,3989,190.74713835648683,1.2557705162124848,99.85081947925819,4
2025-11-04 03:16:26.107129,3903,218.19455186262235,44.08226170640542,99.79300232504734,5
2025-11-04 03:17:26.107129,3965,174.66798463865823,26.55212749699856,99.45163563728578,5
2025-11-04 03:18:26.107129,4035,202.45695525051482,58.36113987585395,99.51932564958877,4
2025-11-04 03:19:26.107129,3933,185.3930799077468,43.58507379435793,99.75119845610664,5
2025-11-04 03:20:26.107129,3894,193.1801315233745,16.651975999209668,99.63501409592311,3
2025-11-04 03:21:26.107129,4051,231.7458771576077,33.87286693616352,99.95247870002252,1
2025-11-04 03:22:26.107129,3937,194.03580950798457,25.403039006354568,99.58449801899448,2
2025-11-04 03:23:26.107129,3947,163.6650857881999,65.47282510683407,99.83058490755873,4
2025-11-04 03:24:26.107129,4023,195.76031801569286,14.06784615449356,99.91901532233499,4
2025-11-04 03:25:26.107129,4068,164.43861246851424,67.15420640088767,99.6936374124047,3
2025-11-04 03:26:26.107129,4068,221.0897031599902,44.418515462924915,99.74451478953729,1
2025-11-04 03:27:26.107129,4044,183.5394775494036,47.987673709783714,99.73905437958585,2
2025-11-04 03:28:26.107129,4009,179.13755317970816,29.307685687615198,99.93591307845236,2
2025-11-04 03:29:26.107129,4045,207.80883045017814,36.52026072764366,99.48160269427323,1
2025-11-04 03:30:26.107129,3959,160.3601922180916,67.73807494258702,99.80905008593655,0
2025-11-04 03:31:26.107129,4066,187.55829539751082,39.80618499650768,99.63099129492231,2
2025-11-04 03:32:26.107129,3941,188.59566955045776,10.881333733847654,99.38578347316968,4
2025-11-04 03:33:26.107129,3957,173.42831199461503,32.51266023232943,99.75255560629078,6
2025-11-04 03:34:26.107129,4039,138.82256481677086,50.99408009573335,99.85111845690327,0
2025-11-04 03:35:26.107129,3989,172.27458497293424,23.135599335793437,99.94269383547262,8
2025-11-04 03:36:26.107129,3929,166.80338898608932,3.822259483172077,99.61226877285144,1
2025-11-04 03:37:26.107129,3978,145.50142873661207,18.787947398386475,99.83293285925721,4
2025-11-04 03:38:26.107129,3926,183.71819983793904,17.059664234256957,99.7604046687314,4
2025-11-04 03:39:26.107129,4001,164.3662961790554,76.75704349366978,99.49580404131783,2
2025-11-04 03:40:26.107129,3985,182.9168544278234,6.052404430411094,99.98803916278729,2
2025-11-04 03:41:26.107129,3961,115.33853596677142,36.76097265310716,99.89930954504729,0
2025-11-04 03:42:26.107129,3971,167.94562715715824,65.15079688577072,99.71834567304786,2
2025-11-04 03:43:26.107129,4016,167.3626887166107,54.59993739300695,99.91780410508126,3
2025-11-04 03:44:26.107129,4071,174.4697907355523,27.630432878822138,99.56309166220481,1
2025-11-04 03:45:26.107129,3960,207.62714101483155,41.94176325469682,99.86741885042925,3
2025-11-04 03:46:26.107129,4055,200.72947941516992,15.85055315628486,99.97878197405267,2
2025-11-04 03:47:26.107129,3909,172.3860005624192,67.26908911692897,99.82990044481532,4
2025-11-04 03:48:26.107129,3973,176.4397472879476,52.0282636140392,99.74303678173916,4
2025-11-04 03:49:26.107129,3995,111.89598718102647,40.10852821483852,99.83293073306038,3
2025-11-04 03:50:26.107129,4011,179.25037211814154,74.43771331360463,99.97925141353942,6
2025-11-04 03:51:26.107129,3894,168.46308081944068,67.3161267141409,99.70330502834734,5
2025-11-04 03:52:26.107129,4060,162.3805984575935,9.799348451192142,99.73065610123238,4
2025-11-04 03:53:26.107129,3993,199.6668428490765,45.094423816637786,99.86887062607579,1
2025-11-04 03:54:26.107129,3959,186.65339308116543,86.22276605637003,99.84670345056162,1
2025-11-04 03:55:26.107129,4036,187.0737428714815,34.52126762671101,99.85428978033187,3
2025-11-04 03:56:26.107129,4058,158.19792247528375,79.5180475906267,99.904271677355,4
2025-11-04 03:57:26.107129,4054,200.54584684801267,14.014885029351786,99.7092055479181,5
2025-11-04 03:58:26.107129,3895,222.05152438273092,51.398497086678965,99.97141231379229,3
2025-11-04 03:59:26.107129,3934,174.50860363551254,14.670363373541859,99.78801004479585,2
2025-11-04 04:00:26.107129,4014,152.34187809959278,5.3731994185880785,99.71959891223267,6
2025-11-04 04:01:26.107129,3971,147.95283911562504,75.10693565600303,99.86640094570478,3
2025-11-04 04:02:26.107129,3951,148.26812801872674,9.634409467460337,99.76210607912061,5
2025-11-04 04:03:26.107129,4014,137.02521713348253,28.798083064805446,99.86548620768141,2
2025-11-04 04:04:26.107129,4027,190.7320706682596,49.46503295384455,99.95602380608109,1
2025-11-04 04:05:26.107129,4024,180.6062244512658,54.139896412074876,99.9133879402908,7
2025-11-04 04:06:26.107129,3990,183.43833260575445,83.44249238911155,99.65785138913603,3
2025-11-04 04:07:26.107129,4070,210.24473756128464,19.07814815773236,99.46543628455291,2
2025-11-04 04:08:26.107129,3981,170.84292042679664,16.796756127230044,99.9166412722403,1
2025-11-04 04:09:26.107129,4081,179.6559774431562,28.678135173396903,99.51971667851404,3
2025-11-04 04:10:26.107129,4096,164.4738248738401,52.81868935933795,99.81451602793095,5
2025-11-04 04:11:26.107129,4049,186.61359487592927,5.090605496412299,99.902923682624,4
2025-11-04 04:12:26.107129,4033,177.5069935266397,74.6654720701017,99.81810875693307,2
2025-11-04 04:13:26.107129,4001,190.14571920478767,0.9694168211710162,99.8305253606849,3
2025-11-04 04:14:26.107129,3967,144.50383126467935,49.27017385310178,99.90037108604099,2
2025-11-04 04:15:26.107129,4030,197.21635544343275,26.964936297677095,99.89498099838436,3
2025-11-04 04:16:26.107129,4078,200.76193470335988,72.04685938293169,99.18723692762521,1
2025-11-04 04:17:26.107129,3934,158.81092074306545,60.59056574299107,99.7293635395499,3
2025-11-04 04:18:26.107129,4002,155.21821175157515,71.84339293146425,99.84777987520384,2
2025-11-04 04:19:26.107129,4066,197.4318703907505,69.89572218710518,99.71740894522398,3
2025-11-04 04:20:26.107129,4007,186.03840934898705,11.446982004132463,99.42814203926828,2
2025-11-04 04:21:26.107129,3982,185.31577708744805,88.96649379714994,99.64320643696645,1
2025-11-04 04:22:26.107129,4111,198.42901834092137,4.181260301083415,99.89982401696933,3
2025-11-04 04:23:26.107129,3942,181.31820234673233,19.609548762473672,99.7285460268413,2
2025-11-04 04:24:26.107129,4066,160.9756229727212,62.955628849623345,99.87109613654677,4
2025-11-04 04:25:26.107129,3998,221.95652938114353,26.542659684284153,99.7236804997391,2
2025-11-04 04:26:26.107129,4008,257.6398684431778,7.158549817029225,99.43178081021784,3
2025-11-04 04:27:26.107129,4023,215.10889725619097,6.346157110366512,99.14716414249216,2
2025-11-04 04:28:26.107129,4023,227.92115990122727,29.651823965169537,99.85070594990482,1
2025-11-04 04:29:26.107129,3916,152.34888280628832,88.54264086533323,99.91232916636135,3
2025-11-04 04:30:26.107129,4047,163.61755553861667,4.549961747845533,99.89560822028228,2
2025-11-04 04:31:26.107129,3876,219.71567637093142,32.01410620113681,99.48757443531133,2
2025-11-04 04:32:26.107129,3989,126.90405011321124,8.387416879624615,99.84794955245547,3
2025-11-04 04:33:26.107129,4030,167.67779364394377,25.54388302690157,99.65600613225023,2
2025-11-04 04:34:26.107129,4021,133.80744514702639,28.563239580657076,99.55703783398384,5
2025-11-04 04:35:26.107129,4028,177.51414098091587,14.678589236649685,99.88582782659564,2
2025-11-04 04:36:26.107129,4000,238.40987190954232,48.14229805229332,99.57680140624373,4
2025-11-04 04:37:26.107129,4094,165.44875057030424,24.25060217822225,99.72457471456482,2
2025-11-04 04:38:26.107129,3951,174.86421296433392,44.29611128538041,99.95461577174088,3
2025-11-04 04:39:26.107129,3980,158.15035131927593,46.85288405227525,99.74463972299476,2
2025-11-04 04:40:26.107129,4052,203.8423985573819,73.55851763361684,99.96339815255234,3
2025-11-04 04:41:26.107129,4093,166.15798384508037,64.83903652947774,99.82755319397107,1
2025-11-04 04:42:26.107129,4057,127.7322485839205,30.93882568016288,99.97779181578706,4
2025-11-04 04:43:26.107129,4025,158.85366340797674,4.618796892145807,99.8019933993974,4
2025-11-04 04:44:26.107129,4086,233.0013707618359,41.289342876655006,99.52850126562312,2
2025-11-04 04:45:26.107129,3951,194.7894685250987,17.221908589274946,99.80806668611065,8
2025-11-04 04:46:26.107129,3952,192.85290034443696,78.96340738741826,99.60468265394506,2
2025-11-04 04:47:26.107129,4049,141.20624787320799,3.0952093891968757,99.6106228269494,3
2025-11-04 04:48:26.107129,3985,213.23212670662787,62.296074828250646,99.56084350384076,3
2025-11-04 04:49:26.107129,3993,166.90314632679673,49.39603422516737,99.89110743347652,4
2025-11-04 04:50:26.107129,3989,162.6941544613395,11.89024352255405,99.96723344338275,5
2025-11-04 04:51:26.107129,4017,175.7405050263499,65.63637312888736,99.92742454322327,3
2025-11-04 04:52:26.107129,3970,203.0373318734532,42.06746905930772,99.90333070802254,2
2025-11-04 04:53:26.107129,3932,169.8257233335686,76.64935375143315,99.56190746764246,5
2025-11-04 04:54:26.107129,3994,131.49564796507977,10.309246941863535,99.65132805787265,2
2025-11-04 04:55:26.107129,3875,168.68348794568126,71.79765212511542,99.62292100241582,5
2025-11-04 04:56:26.107129,3947,150.9740521826465,55.907976087516744,99.7063763042954,3
2025-11-04 04:57:26.107129,3931,218.61631182848856,40.94803348748876,99.60105506557102,2
2025-11-04 04:58:26.107129,4062,170.77159271682143,19.760493917458646,99.9188701841035,3
2025-11-04 04:59:26.107129,4003,208.18392048403538,69.58096317818008,98.94524577191608,3
2025-11-04 05:00:26.107129,4127,173.20813060609677,88.55416356002807,99.49494003642067,2
2025-11-04 05:01:26.107129,3959,187.0767909082031,13.586116464033882,99.95594538590574,5
2025-11-04 05:02:26.107129,3956,206.9992794137437,22.39898197246438,99.69100889104575,3
2025-11-04 05:03:26.107129,3960,133.65138167232334,31.414111415515634,99.51613953671442,5
2025-11-04 05:04:26.107129,3976,151.62396360382,37.635260425988974,99.45561251225207,5
2025-11-04 05:05:26.107129,3993,216.0670426065647,86.26304439100277,99.78953187074997,3
2025-11-04 05:06:26.107129,4027,192.4538578936144,29.46560889043271,99.77400539736833,5
2025-11-04 05:07:26.107129,3977,138.7881860835405,61.06311038354153,99.33870282778207,3
2025-11-04 05:08:26.107129,4076,204.65579927823256,24.49652655761604,99.4453758365798,3
2025-11-04 05:09:26.107129,3920,231.77555360814543,50.44906453438425,99.70841626677772,3
2025-11-04 05:10:26.107129,4048,211.60963403596872,10.336114025399397,99.66467502833896,4
2025-11-04 05:11:26.107129,3956,188.82870528781882,46.715485434187,99.76674209160875,3
2025-11-04 05:12:26.107129,4032,127.21422867903013,12.523574069683793,99.82273104149331,5
2025-11-04 05:13:26.107129,4102,215.0997747753613,21.857169417636666,99.97574875821029,5
2025-11-04 05:14:26.107129,3999,204.96758705904878,88.41603507624333,99.83511583876492,3
2025-11-04 05:15:26.107129,3885,151.70097952816081,50.33432440782298,99.93799106087188,4
2025-11-04 05:16:26.107129,4044,183.20711836432724,5.200217339313422,99.87837799029394,3
2025-11-04 05:17:26.107129,3974,197.30739298432795,15.432645198324382,99.69792223045458,4
2025-11-04 05:18:26.107129,4077,156.90730203092068,16.621049458703745,99.473873278285,3
2025-11-04 05:19:26.107129,4046,193.86777480947399,17.683876974556405,99.93512221591648,5
2025-11-04 05:20:26.107129,3950,212.01474009620233,50.628650689686175,99.80461403651788,3
2025-11-04 05:21:26.107129,4066,183.79926169952157,4.842413622699758,99.72015833385642,2
2025-11-04 05:22:26.107129,4037,200.56381410576023,19.988882144061584,99.83412508339565,5
2025-11-04 05:23:26.107129,3929,182.43539338177254,9.737974005194788,99.92737663173448,2
2025-11-04 05:24:26.107129,4031,114.74384710392698,5.334548225508676,99.69221241738143,3
2025-11-04 05:25:26.107129,3895,189.77765882096492,1.427237130334901,99.66710638646215,9
2025-11-04 05:26:26.107129,3936,214.1547637177823,48.710064700620684,99.50618785197281,2
2025-11-04 05:27:26.107129,3944,155.806115043261,27.04284665711645,99.87237786655665,2
2025-11-04 05:28:26.107129,4017,160.13915848428547,48.58047126815311,99.09703281474019,3
2025-11-04 05:29:26.107129,3946,193.84909701182468,51.624186205511535,99.83662570049809,5
2025-11-04 05:30:26.107129,4094,176.2146044404761,25.809799148261586,99.71393357280309,1
2025-11-04 05:31:26.107129,3977,123.44632231413476,62.97395357907307,99.92841867246312,4
2025-11-04 05:32:26.107129,3935,151.32772474844157,57.65357162540056,99.8591383797067,4
2025-11-04 05:33:26.107129,4011,205.88974686204287,18.134270492148083,99.61649500677153,2
2025-11-04 05:34:26.107129,3981,224.2539468299749,35.803864532425635,99.97988149618025,4
2025-11-04 05:35:26.107129,3955,187.17937506209654,27.405946936828073,99.84113845033771,2
